TIC,period,period_err,t0,t0_err,morph,pos1_2g,pos2_2g,width1_2g,width2_2g,depth1_2g,depth2_2g,pos1_pf,pos2_pf,width1_pf,width2_pf,depth1_pf,depth2_pf,tsne_x,tsne_y,ra,dec,tmag,glon,glat,teff,logg,abun
279949020,13.098715361594198,0.0003205179395298,1354.6024519238777,0.0279797936916565,0.10002074,0.9998373543895172,nan,0.0224615314408212,nan,0.1668283542097358,nan,1.0019748497538632,nan,0.0148181811223101,nan,0.1221967845139306,nan,-67.644066,3.3472004,40.3920238807637,-59.9853508862938,8.8042,280.794345784429,-52.1488694290323,5860.0,3.77034,-0.8
279955276,0.5768496837023034,2.222499307924508e-07,1326.27520814051,4.9247094693782856e-05,0.6360004,0.9997716775741844,0.5000084784222045,0.1959569153382517,0.1091264425577715,0.0993073938700552,0.0319145342191882,0.9999086149356864,nan,0.1011174509723853,nan,0.0588655150959347,nan,25.151516,-2.6558185,82.1350900912673,-68.6037596623945,10.5877,279.02639905984,-32.646433600555,6384.0,4.40262,None
280033918,0.2787727992244161,1.5865693708816409e-07,1683.50199158983,0.0002857630493053,0.7985636,0.9961409661928592,nan,0.2376008791252756,nan,0.0055893775048549,nan,0.9971625373405296,nan,0.1085743891245245,nan,0.0019831248756164,nan,30.683468,0.7072177,297.616799584629,70.3052722817428,9.45844,102.548407076337,20.6653286762259,5526.0,3.89315,None
280033934,0.2787725099660905,1.9493041070184347e-08,1683.5022627139929,9.690072465673438e-05,0.7608899,0.999276359101798,0.5033430830330579,0.3286829565619689,0.3073372295866706,0.2921080731937193,0.2253680459913829,0.9996032934626546,nan,0.1081165654729111,nan,0.0874202686530303,nan,55.4621,7.922506,297.58946706991,70.2876512602732,10.5193,102.527220307613,20.6668944211565,5376.0,4.43811,None
280052690,2.8504360616335265,3.505223443145411e-05,1325.5984801363886,0.0001222839704525,0.43279973,0.0008579143864431,nan,0.1061321106886017,nan,0.0446938933588972,nan,0.9955448164593638,0.95900283071562,nan,nan,nan,nan,-28.8738,26.788307,45.4471228708409,-76.2032095861049,9.2461,293.494055381017,-38.4372617602739,None,None,None
280055342,0.7865935711747879,4.275578451395923e-06,1628.4622480572425,3.505808058434923e-05,0.6282724,7.819374955781922e-05,0.5000033181846606,0.1663614429532882,0.1662069301063276,0.103369439939663,0.0734266069218608,1.000094236535568,0.499877393019784,0.1072643934638193,0.1034279070065216,0.0785861920661767,0.0507736907288656,31.853704,32.03944,237.237213961844,-36.6556353117695,9.0537,338.219908227755,13.7738824714821,6086.0,3.88093,None
280095254,10.293043863038148,0.2022871656502581,1373.043436701426,0.2027027487537688,0.51457703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.092846,-57.18244,46.1961847837024,-73.3965753952081,9.4688,291.013986470004,-40.4991413293022,5454.42,None,-1.12905
280097543,9.459652340419996,0.0026091788753195,nan,nan,0.30158004,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-7.584768,-29.567892,47.149997873427,-77.3833091106381,10.4471,294.036006536291,-37.2708160752885,5001.63,None,0.0
280110726,15.889627281483564,0.0183379155499636,1471.337688955758,0.0201478391566363,0.28538227,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.6236954,-48.334972,100.748915826509,-3.42680101116097,13.1392,215.023704272193,-3.43829010776963,3936.0,4.60858,None
280206394,11.236623197551278,5.8082790825864095e-05,1547.47469811291,0.0009632125147618,0.08721639,0.999892874422672,nan,0.0151148070868093,nan,0.0095123120790014,nan,1.0000850748500294,nan,0.0080822855708663,nan,0.0026437945286517,nan,-58.414215,-8.565698,144.119527212337,-50.4632759677904,9.2714,274.335148413313,1.25828818816545,6174.0,4.28982,None
280278364,0.7938791285343767,0.0001298591228716,1544.2934642728626,0.004636142878553,0.4770137,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.218984,-54.469585,144.100672382246,-51.6672111783865,9.6657,275.132098878242,0.355731014134002,5088.0,4.21661,None
280321964,2.1733722985346,4.105942166265919e-06,1792.7329456750117,0.0001770649291756,0.3391512,0.99991934354214,0.4957940575495584,0.069828470260869,0.0861408261983371,0.0362979846419103,0.0047121115297091,0.9999768020340324,0.4961105508992165,0.0484894387356101,0.0486971932572155,0.0336323167574199,0.0042973503795604,-31.319298,16.63423,41.5744030735487,70.7188637637494,10.8208,132.200717450699,9.94315169612265,6390.0,4.06077,None
280564453,6.914955219980935,0.0091682166953441,1791.089889489219,0.0206750434701916,0.315955,0.0013171023131551,nan,0.0407618886524712,nan,0.0449794180765337,nan,1.004906442759152,nan,0.0263913455759148,nan,0.0421409987091485,nan,4.943896,-54.93512,50.2692784801065,66.3060114294083,14.0951,137.192577864952,7.6699662372336,3248.0,4.95246,None
280626089,2.80542452885166,4.371567722838421e-05,1791.0417403228043,0.0002971474486912,0.53210455,0.0001653117376524,0.4999037554322674,0.1253615041387105,0.124156422703026,0.0524446685682712,0.0125718633958086,1.000268383773084,0.5001523888874408,0.0811991785015429,0.0982181151531744,0.0442581956783452,0.0071783824900359,-7.8852925,21.047224,50.7027702087623,67.2689692700774,11.3447,136.80296255143,8.56868713930116,6739.0,4.40358,None
280667311,1.6278849816028815,2.844199553542204e-05,1569.7819567982012,0.0153063223867775,0.9351946,0.1245879317186592,nan,0.3755273673613688,nan,0.0119960071033977,nan,1.0010197808593302,0.4933061166956146,0.2849015955574482,0.250596627412695,0.0233204594705793,0.0092823961900152,42.257923,-26.044569,173.025233770341,-67.0383375753367,8.9379,295.292093072987,-5.35078073569144,9622.0,4.10003,None
280685089,3.385218963956266,0.0001726855146992,1654.1638746795704,0.000550970120912,0.3772521,0.0001663401241677,0.4942584454981656,0.0517670762423886,0.0453942595896339,0.01779482414121,0.0032986445721667,0.999896855983842,nan,0.0363606138719705,nan,0.0158058285733488,nan,-25.116041,8.287821,342.820754513584,-83.490648465483,10.6466,306.799152727309,-32.7099712681491,5472.0,None,None
280738935,1.5132066885483275,4.144564825492303e-05,1544.6143441311267,0.0004670285695738,0.54085404,0.000522157248145,0.4999440753519789,0.1455331252731876,0.1466246847717909,0.0106843226147217,0.0086284440913727,1.000467103693134,0.5015351127138016,0.0910077665598778,0.0918997706940926,0.009467679120664,0.0066888333295958,2.649086,6.1175704,144.493777007977,-52.6564182216037,10.1974,275.971723474078,-0.220211239821038,5880.0,4.29925,None
280794372,0.6877682583446866,1.2419311038680547e-05,2062.243962118729,0.0002100922811223,0.4040273,0.0002036666779824,nan,0.088624238917844,nan,0.1381979703044495,nan,1.0000279748031864,nan,0.0630021925436248,nan,0.1333124026954806,nan,-11.298771,2.086828,359.398282688205,-62.6276273254155,13.805,313.2746739631,-53.4060541363314,3285.0,4.78534,None
280909668,1.9379919423669805,5.958281359852435e-06,1597.861197578767,9.80201832334882e-06,0.5360391,0.9995604002451,0.5000056523937767,0.1116908455010465,0.1106178540599087,0.0078615979354499,0.0075663259146898,0.9989425567828796,0.4987687234521781,0.074779659629018,0.0755316578871375,0.0067670551167211,0.0064681927804959,-21.10583,49.68873,101.745058211811,-82.0896480594633,9.1128,294.048041240192,-27.0023559783892,6023.6,3.90636,-0.37
281114303,2.965739626715049,1.374703787204723e-05,1819.1344576677168,0.0006240500156309,0.33367354,0.99752896290094,nan,0.0316376194474373,nan,0.0209431585230102,nan,0.9972454386701596,0.535213501051891,0.0254287348690824,0.0236102804227125,0.0116468131868918,0.0028065560420462,-5.3648243,-6.0196977,68.8622598574277,71.5831783226136,9.42143,138.742719698483,15.9865603771013,6822.0,4.35795,None
281341249,4.3811448540129865,0.0040490635049961,1493.7589215076562,0.0103476181011501,0.46739876,0.0022897401379699,nan,0.0572884176164019,nan,0.0172344746744396,nan,0.9998463715065646,0.4609513951191442,0.0415745046520733,0.1997721625431686,0.017354485072035,0.0054697335296756,-13.723985,-20.789085,110.219681687439,-21.5750627999782,8.3233,235.409101202185,-3.53446688487759,11056.0,3.72309,None
281486906,3.4627720479490653,3.321223554841879e-06,1816.1695508736807,9.54584199917008e-05,0.28693515,0.9999956395632906,0.5002326990714254,0.0545574172866676,0.0537419310282819,0.0442997561141127,0.0047477437294799,1.000019786946533,0.4992530919066134,0.0383938895628231,0.0334832302733957,0.0417860410405099,0.0048067424196596,-41.82894,17.553967,72.318874479816,69.8282594182769,9.98956,140.909105246255,15.7871667643434,7203.0,4.06778,None
281494100,2.307397242448462,9.564099306746954e-06,1493.6328872025554,0.000113447476906,0.4182165,0.9999812011527428,0.5000046187648983,0.0849529386469988,0.0831283651718178,0.4516143599885371,0.1966010836251924,1.0000364189081912,0.5001143909780789,0.0585060631430855,0.059036045005794,0.4141200872058594,0.1778465446997761,-35.863487,34.03516,112.195526598368,-56.4091216672702,10.2861,268.022340766798,-17.4552206352157,6427.0,4.17821,None
281498280,0.7506327816253408,7.146253120371426e-06,1325.4744902017242,0.0003354505336119,0.4270036,1.6956041382627056e-05,0.4999815145464107,0.0784861433095857,0.070072237962599,0.3579548053453083,0.3368399381166357,1.0005117234426866,0.5003697213651468,0.0504607052370403,0.0508751069270417,0.3347668147734908,0.3031345008399484,-38.910873,46.995365,6.35885325708738,-55.4782818041964,11.8879,310.600360610644,-61.2611392353641,3268.0,4.81164,None
281666783,8.513742666231797,2.971479958446821e-05,2062.336459880892,0.0001109837539843,0.15272781,2.289951683940473e-06,nan,0.0301016297934128,nan,0.0489609947538421,nan,0.99998788663765,nan,0.0205293961387944,nan,0.0439239608641628,nan,-64.484436,6.8959126,10.1857313121944,-58.4659862984981,7.8078,305.616415657157,-58.6064858994612,6666.0,3.65318,None
281728276,0.2733183756534103,1.2216138955967182e-07,1354.210186206755,0.0001200536612486,0.7501948,0.9979922462397212,0.4999625388622845,0.305820176505611,0.2692133732969665,0.4425497413697327,0.3905489652537086,1.0181717445588463,nan,0.0719752867464466,nan,0.0667068215768615,nan,59.302345,-2.5495117,11.6751690675326,-54.6237762892553,10.7908,304.4164214515,-62.4908195478347,5108.0,4.46617,None
281731203,11.633517910115216,0.0001561537910585,1552.132179865546,0.6424934447131155,0.23020744,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-11.471537,-34.00954,163.032413761179,0.493357138163186,9.9623,250.883071583674,50.8948358545055,5466.0,3.94175,None
281924357,15.04035729237774,0.0022022203157998,1584.4539031774568,0.0004361439609899,0.044382185,0.9999179001420072,nan,0.0077232632097656,nan,0.0162944979168377,nan,0.9977720800999804,0.4190402958621453,nan,nan,nan,nan,-55.915318,-16.138489,129.75706081032,-74.7632053049216,10.9303,288.533097733681,-19.5203008185405,5909.0,4.4308,None
281948821,0.1121159111797033,1.917794364481029e-06,1683.4118210144666,0.0001358653673833,0.50705427,0.9969353093220366,nan,0.1429386928458736,nan,4.672799784863841,nan,0.997775006163434,nan,0.0920415256342779,nan,3.169295867285655,nan,8.847238,-8.057598,286.648432,28.122433,15.534,59.812249,9.38471,None,None,None
282051803,2.4636030945034824,4.823884646398824e-06,1570.565354723426,9.771698728400224e-05,0.41438544,0.9999444403505742,0.5000714731086022,0.0854755117587991,0.0940877736018309,0.0778623113847428,0.009703859748151,1.0000064929521846,0.4999959733342808,0.0583521823399164,0.0626368377765636,0.0736146421697219,0.0096135747321497,-32.394604,28.330614,132.222401277464,-75.9267163025146,9.143,289.927821282165,-19.6444480274803,6246.0,3.87744,None
282270717,2.740512258133454,9.761988755618844e-05,1470.4019174666143,0.0614411694837144,0.63591814,0.006225985933572,nan,0.142536709866003,nan,0.0703378192852202,nan,0.9921308459621454,nan,0.1080262396157709,nan,0.0526487347658264,nan,25.332115,7.084851,89.6018471465378,1.83710906228201,5.70713,205.144371770684,-10.9164931258206,7818.0,3.62323,None
282368998,0.5689827554856175,6.430757877318172e-07,1683.7565211479932,0.0002827058290222,0.6271962,0.9971805530899256,0.5109301932846775,0.2979815729090329,0.2830139354608675,0.6248494257822047,0.1254854318140563,0.997677745127952,nan,0.1678517967885768,nan,0.4838533459641212,nan,20.606672,22.000475,311.578614682888,28.2623248977763,9.55651,71.4309794137241,-9.25102948449834,5772.0,4.1167,None
282925798,2.444019127964126,3.1116728780311576e-06,1713.2669651254296,0.000107675264644,0.5713466,0.9999477785713916,0.499999892306156,0.1166235634272637,0.1173274903201055,0.1002931539307788,0.0631166108831507,0.99999755475992,0.5001606269687,0.0775400100793856,0.0761818880948355,0.0812598782681149,0.0467741127263018,-2.0433881,23.57683,226.95900023556,63.1171046684827,6.42482,100.792896078726,47.7263458654419,6652.0,3.62878,None
283193372,12.030712165666214,0.0010613507285448,1688.4601398543236,0.0009595022415851,0.20601226,0.9999793841637457,0.5249045329289785,0.0354648808147984,0.0322048652318299,0.0207601819136686,0.0096913168885679,1.000048650046934,0.5250698927760632,0.0258829980804536,0.0289752469741654,0.019743431986656,0.0090085310596508,-42.318325,-13.304651,299.625636150271,26.5038772384555,9.5262,63.9330149834874,-1.50496401409837,9024.0,None,None
283308831,3.0336765178995995,0.0002280899951383,1517.4149057672166,0.0010749097457392,0.28806302,0.0031865068122917,nan,0.0588367212956073,nan,0.0199078663793549,nan,1.003794865293285,nan,0.0400671738326509,nan,0.0188602195275073,nan,-27.948809,-13.30259,128.218683654547,-26.0207695965644,11.0405,247.805536023701,8.19243250029622,6377.0,3.8299,None
283390331,1.780235312552201,0.0001296658681291,1765.3663529265284,0.0337538958856384,0.55243945,0.9597178481969754,nan,0.0715838505836697,nan,0.0124630637917507,nan,0.9798719189470736,nan,0.0718936534951419,nan,0.0029625653292029,nan,3.4546275,15.551345,12.5039848727791,39.9964157141237,10.5586,122.636342980523,-22.8745157738816,6559.0,4.14117,None
283476365,2.6647006658094616,0.0002108787547459,1764.7835716775214,0.0002021526008775,0.7396816,0.9999333882361522,0.5000541770930631,0.0705611133531796,0.0613229078021593,0.0164332049413906,0.0157877774995373,1.000012738774578,0.4997054328808955,0.0363656937329085,0.0378376115248132,0.0087588759520675,0.0076556623554573,27.312523,-0.63579196,12.9039072934822,39.4243246540989,8.7638,122.969334401404,-23.4474100223136,6691.0,None,None
283640314,5.5054613370591605,1.0090071136836798e-05,1765.2519148365625,0.000148570578176,0.42175743,0.9999953293149848,0.5000348258819205,0.0760470743445834,0.0772946826121657,0.3967198294168201,0.3295422129510739,0.9999659680040622,0.5000875309224014,0.0511000610101403,0.053086413116228,0.3710517689815453,0.2990708244327045,-37.58455,49.13043,348.399908659583,56.7381111642676,9.4127,109.779299152273,-3.61432385951537,9183.0,3.80891,None
283677584,1.8592369146418428,4.531200249457967e-06,1438.275533959184,0.0300341121808287,0.5536304,0.9994971548414008,0.5028796263878602,0.1632706593765542,0.1583055992386204,0.1369003133125945,0.0389767259747342,1.0156845968777917,nan,0.0888740981710141,nan,0.0658119715749165,nan,-1.4895997,29.792484,62.2067064231315,10.4636700833489,8.23216,181.623787608684,-29.1665071633427,5916.69,3.78891,0.124
283698250,1.003657253089438,0.000190497838898,1517.7067106363174,0.0007102320946614,0.47954044,0.0106909666856501,nan,0.0651313405024312,nan,0.1200475480259318,nan,0.9991309839453584,nan,0.0601728432904767,nan,0.0591237311627139,nan,9.285648,-54.422607,128.742178647605,-25.3352631462398,14.3965,247.521654769644,8.97583390385016,None,None,None
283819432,0.2678155460139177,5.37891184537731e-07,1738.7372529466024,0.0007908242841949,0.750412,0.0035952114172555,0.5000004573435345,0.3042470640568626,0.2749316826812695,0.3203731358650163,0.2699223508680659,1.0006139231737028,0.4980728970882138,0.0990629996565449,0.1031545343889158,0.1183080560562516,0.061208140105967,57.23916,5.5804973,225.947361,47.654227,4.618,80.369797,57.06576,5841.92,None,-0.195259
283939331,3.5200154686119247,6.252233346160097e-05,1956.78722665452,0.0004027123211471,0.23509195,0.0002465992726862,0.510834650264185,0.0430721566858693,0.0524009587339363,0.4856706303918436,0.1623347755330637,1.0001893612810586,0.510812357195218,0.0321342591285627,0.0364764411789208,0.31354147068381,0.3021469380995194,-38.6446,7.581811,8.86825341584318,62.4991459800476,13.2025,121.090075158153,-0.315493976928406,4927.0,4.33019,None
284050381,1.3590617995832883,0.0001367539284433,1790.6743023844256,0.0002096874334243,0.5384804,0.542735686950649,0.0033687045345231,0.003387615926908,0.1894851877133432,0.0367810409296932,0.0136397159928954,-0.0474352758879568,0.5714723836701161,nan,nan,nan,nan,11.471221,-56.69236,8.99340486332144,65.0334930221166,12.8417,121.299903440208,2.21076015909312,3415.0,4.7684,None
284350181,18.89440375823933,0.0168555813673592,1976.6771181555628,0.0006198632895575,0.03885594,0.0048381332352772,0.2631151585647936,0.0127214631387631,0.0192440254641034,0.3251308141106018,0.1098143180192786,1.0048671127571531,0.2633195338810299,0.0091267296911661,0.0141233317609196,0.3087434400076065,0.1116170505606706,-70.76775,-3.697554,238.027062122723,29.0622696665254,8.89854,46.6495676731452,50.3510289920929,6069.0,4.17653,None
284364590,1.2174657278221916,6.679850605983972e-08,1739.6400967444413,4.262268998900254e-05,0.6209375,0.9999778270842008,0.500523129112129,0.2093830929991449,0.2253782975163949,0.2566629372907024,0.138815955494115,1.0000195050804983,0.5003167266633484,0.1322826574256604,0.1345209280779776,0.2123648028125955,0.1015356437284107,26.351765,30.564512,290.766791931851,56.1346652410534,10.3961,87.4375068226737,18.08328291821,6934.0,3.87719,None
284457791,2.358824568238468,3.061196022624557e-05,1956.085695602543,0.0006323714294467,0.39667004,0.9998746026174988,0.5000025740675114,0.0763106877935102,0.0812746992330744,0.5463168856266287,0.2054074696627872,0.9995908975530956,0.4993612157843146,0.0511952696627636,0.0539518486226552,0.495994907824328,0.1830113406358886,-36.870396,32.310753,290.932727366757,58.3179435057459,12.482,89.6108831381284,18.8072955692538,5268.0,4.20785,None
284461108,0.3495299003512398,4.15454005919802e-07,1738.8930749409378,0.0002035985387465,0.6441331,0.9876079098681908,nan,0.2584233643569115,nan,0.0043929672527431,nan,0.9889774316648486,nan,0.1615637926465947,nan,0.0038132542594258,nan,17.43787,2.2179928,290.890739782489,56.2603645461215,10.0124,87.5872771496856,18.066450252375,5645.0,4.56315,None
284595199,3.4727638483144894,4.050831985402681e-07,1740.8262592848998,0.0002915149200362,0.4983718,0.9999122516086684,0.4934477548152544,0.1013943395948907,0.3475497815364685,0.2672375964433813,0.0884749608042596,0.999997288807822,0.4985926824144205,0.0694473459730782,0.065213630893978,0.2214041420328727,0.0997389400582187,-24.337782,44.87248,198.777731533303,44.0426322531984,8.84055,108.721694200929,72.4265677994422,5259.0,None,None
284611896,16.367606339252813,4.189975791391021e-05,1778.503328228741,0.0004688337987772,0.20125024,0.999984412384437,0.5001476710895999,0.0241585304899052,0.0230218638754994,0.0878588973022498,0.0856541922189315,1.0000142505819412,0.500099363612744,0.0173286950035871,0.0169182317769232,0.0880132818841841,0.0857020119114051,-36.984264,0.3320423,10.17607,61.644737,10.209,121.65755,-1.200451,None,None,None
284613090,11.554838598581137,7.560493218683462e-05,1503.4239546343065,0.0043964678200154,0.14039001,7.552510302110974e-06,0.5827242682382706,0.0333996390786055,0.0443217793100135,0.3190216428365804,0.258964093160449,0.9996284173951372,0.5823816600051651,0.0233306532322529,0.0307668393605639,0.2946205373578296,0.2355397194232724,-58.258564,8.597448,109.106474509704,5.8147869199557,9.59224,210.569184941899,8.19500562518185,5658.0,3.74085,None
284660677,1.5806939209383788,8.138382349054396e-05,1713.261440499749,0.0161646383962761,0.62707126,0.4715981990109826,0.9723108861340796,0.3641551563194451,0.3775374034412075,0.0182278430977023,0.0176170702058172,0.4813643196851698,0.980579393918636,0.1749235006602766,0.1738402524209235,0.0113830183341885,0.0110338844490367,8.63395,-27.423817,179.190693770128,57.3847696589198,11.5975,136.932370219363,58.2325770436023,3779.0,4.67714,None
284703623,0.3879462870906282,4.779606013305404e-06,1438.303674346311,9.917415760084057e-06,0.83050764,0.0004029779439572,0.499988116755831,0.27281771241739,0.2869234764295799,0.1581282359116914,0.1575092850457186,0.9998482415939852,0.5016436289125383,0.157720105025796,0.1524522731974671,0.0900722211086253,0.0899516845136578,72.78236,-13.00132,67.3540741497865,9.09167835277754,12.024,186.354701865787,-25.9980870295812,6371.89,4.34677,-0.912951
284783117,11.243485980967654,0.0013394233601573,1626.3088655204808,0.0012572501969368,0.21893376,0.999762538320748,0.3241007219078106,0.0458729115240502,0.0516560240065732,1.839207876734476,1.7205975867183474,0.9999161648310974,0.3244633430070771,0.0331603553330083,0.0383058180559264,1.738036892531316,1.6100073171191736,-39.346554,-10.691873,233.60196064719,-54.9002080645907,13.9053,324.976111745174,0.83998991767161,3327.0,4.98935,None
284863911,0.3427998770929664,5.108294906130961e-06,1438.136851457585,6.122342642811418e-05,0.88687503,0.0023816056452103,0.4999885015376111,0.3219085523680073,0.2922487486471375,0.1383622073202585,0.1355772338091004,1.002395341992579,0.5040582311871544,0.1815676587101337,0.1486958436245558,0.0814737216118683,0.0779220387148997,67.52455,-9.7897005,77.1255416537113,11.5292694322077,11.8753,190.085530147217,-16.7078954420798,6006.0,4.15892,None
284891601,0.3102837564485169,3.158171698602885e-07,1929.803732262084,0.0003645594472345,0.82304394,0.9727825569453248,nan,0.2839483770226118,nan,0.0036424740440016,nan,0.9743833552968408,nan,0.1812273464346351,nan,0.0012295085270731,nan,44.01315,1.5134962,260.508469169386,56.6284223072918,8.55411,84.7908945606652,34.539100578062,8702.0,4.13018,None
284892951,1.4609217899047318,9.624888877901585e-06,1871.108294147623,0.0002918909683558,0.5165793,1.5520559485149013e-05,0.5025029892808555,0.1266484426675395,0.153896855825632,0.0951856216254218,0.0079201113530699,1.0004127134242236,nan,0.0724181962863986,nan,0.0607256031998417,nan,-23.445677,32.983105,132.115652886165,30.8908874388322,9.9783,193.393420245562,37.3985525532743,6572.0,4.31088,None
284909275,4.597220428110048,0.0006258118766888,1470.1457207486635,0.0007084376129569,0.38542756,0.0001203200204234,nan,0.0741142144395671,nan,0.0303240003192349,nan,1.0001791228760837,nan,0.0400903490225916,nan,0.0136564330457034,nan,-18.48519,9.72338,82.3749538321102,6.41436434970652,10.9238,197.441057720113,-14.984863239421,7549.0,4.16373,None
284925600,1.2457080804821696,2.745824410066433e-06,1765.2506139438467,0.0003723984809766,0.53206587,4.206852996755624e-05,0.5000012097908886,0.142835404506508,0.1456138118415584,0.5208639862339322,0.3585744071794121,0.999738147887695,0.4998474057739722,0.0956745227358829,0.0971491825414227,0.4539682805841398,0.3039429234568704,18.050701,46.769676,12.0054201057924,60.8617049640501,10.682,122.515824470784,-2.00728253927018,6344.0,3.97132,None
284990199,4.093721428425672,0.0010538935532196,1684.989913420926,0.0056750607873751,0.38383126,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.65499884,-48.672646,295.772979846819,24.8206950692445,13.7187,60.7144454641626,0.624030683193122,3908.0,4.80344,None
285019418,0.1366069248257425,2.765920011083001e-07,1870.573315850312,0.0040993654401972,0.55394924,0.0120314209813488,nan,0.1948679622052296,nan,0.7001880407713963,nan,1.0009085249048353,nan,0.1405595926672854,nan,0.6258661483235954,nan,12.720338,-5.768594,158.470312986221,58.7818666434847,13.9998,150.276643313647,50.409065751013,7848.0,None,None
285161229,1.497679326767967,0.0001816730521837,1790.9106440535315,0.0024645725886784,0.57779753,0.9986356652933928,0.4970971761853065,0.1780092610244155,0.1836597117562474,0.0031391399354625,0.0012521430923413,1.0007712120753571,0.4951537759219763,0.1183945402371406,0.0748539826949715,0.002526544249123,0.0007808561598796,5.4319077,-40.776215,27.0530047452427,51.1374377850739,9.55344,131.941107514853,-10.7384841137684,5586.0,4.36852,None
285181196,0.1926343021492443,7.49305697464453e-06,1790.6856579763069,0.0006789573394598,0.52720547,0.0029104398392379,0.5000044901068005,0.2227246542803184,0.228509934555654,0.1713590119832174,0.1271192152353923,0.9992082153934924,0.4976326299782904,0.1391614306148397,0.0845917161113889,0.0920371961893041,0.0575360250724416,14.153362,-63.09042,35.2118920184952,33.3465194950831,11.2321,143.614452340325,-25.9091012988585,3445.0,4.68965,None
285233646,3.9994107536979984,0.0006694067844512,1959.3165262358727,0.0116970591718375,0.40258843,0.4933910854106026,nan,0.1379973610940075,nan,0.0006581306770478,nan,nan,nan,nan,nan,nan,nan,5.5250688,-44.56801,12.4147403556076,60.7590803120271,7.56823,122.714532541916,-2.1119163739256,6260.0,3.76103,None
285339013,1.916368472270116,5.839206771440786e-07,1792.523279731922,0.0006648396538366,0.6718234,1.346941579114042e-05,0.5009165606423286,0.1490526017155515,0.099415208923632,0.0118043288790479,0.0051120417013649,1.000377568253717,nan,0.0820671570928486,nan,0.0067063871449946,nan,24.14318,4.3718677,12.6816843986461,64.2475784269214,4.73907,122.854654766709,1.37593754112113,5963.0,None,None
285392907,8.464757233622453,0.001632310699799,2012.3695858675544,0.0020709622215235,0.5890069,0.0003279733586521,0.5000005005505381,0.1546497546320434,0.1622495088545962,0.5299098145242412,0.2930783182736238,1.000065639999003,0.4995666918491386,0.101290121969094,0.0931127090221936,0.4189795935712876,0.2034911636566196,7.6320267,21.286776,272.886866262316,23.9201808671672,9.8007,50.709963893973,19.0124117553069,4941.0,None,None
286031430,0.3170016342443062,3.382458290235313e-06,1816.442345295356,0.0785857833459431,0.69019467,0.0012184372900182,0.4985821890707177,0.2409431839928965,0.251872171823118,0.0037577197713606,0.0036473208061663,0.4972408159836805,1.0032537189903457,nan,nan,nan,nan,49.518505,-8.007094,69.9778331110644,53.0795327038715,4.12412,153.320861030814,4.26081709826433,4781.0,None,None
286036831,0.6319580941046045,4.974981122951583e-06,1930.003092785056,0.0135424350471566,0.9441979,0.5029148558202399,nan,0.0001770327064614,nan,0.0236648202269451,nan,0.9985727750095718,0.5027718919433524,0.2621756483995778,0.3046628768198636,0.0282729227654217,0.019327456951278,56.78172,-26.252537,205.996799392592,2.15154603330991,9.31465,331.89762887695,62.0312222048707,6971.0,4.17042,None
286169068,0.4146187767843152,1.0748155815365481e-07,1738.8280005757076,4.843192027692567e-05,0.80292434,0.0006823444323644,0.5046552579568018,0.2830415031685936,0.3105731030216337,0.22661292380891,0.2166901913874058,1.0005771286391698,0.5023110211192943,0.1163571555431269,0.1653724544164706,0.1103348469022894,0.1017381354678165,71.32369,-1.9009143,227.582521293182,53.7276828553219,12.124,88.7275979840173,53.1673769558705,7204.0,4.26148,None
286169292,0.4404348142044204,2.2449871683871688e-08,1739.0597779024883,1.0840145920913368e-05,0.82281053,0.0033714658297806,0.4981279758383787,0.3053094514518557,0.3189722850273792,0.1923553772760994,0.1910911324079302,0.4982761405208005,1.000930218946013,0.1399558889174849,0.1366751313745824,0.0823850767063305,0.0816213578977809,73.972725,-4.1872206,227.765624094299,52.8417186338291,10.8882,87.3676793872488,53.5389634626941,6278.36,4.06585,0.0634145
286191384,3.611820785333832,0.0002958741793839,1569.3631221304922,0.0011454653538294,0.4488146,0.9992588968360748,0.4990279609421181,0.0838148618136659,0.0833364851979839,0.2818100412409594,0.2761176265377684,0.999588390294292,0.499336953510806,0.0577747973613154,0.0576596131077661,0.2581543767430525,0.2526183267383737,-34.990696,51.472153,187.25944269544,-26.2553913055322,9.736,296.694263616784,36.3449055178001,6224.0,3.93276,None
286310830,8.368591755363376,7.28624536225908e-05,1545.836155305396,7.822111138011678e-05,0.3164668,0.9999997341910254,0.5723865353550418,0.0667882871677268,0.0819913950470524,0.4197228728361342,0.3978994024368496,1.000062049925854,0.5724053677574333,0.0465584167510413,0.0564393487683005,0.3861535506355313,0.3631911300652224,-45.020294,18.12134,170.439524400326,-8.83716418088145,10.1768,268.669379371792,47.9789483371442,6270.0,3.30782,None
