,TIC,tsne_x,tsne_y
1589,328866871,-10.218573,-18.810379
1590,371066950,62.147102,0.98838294
1591,153987857,-7.2269216,-11.422392
1592,337886863,10.773053,22.764618
1593,148781497,-15.7342205,11.962943
1594,193948188,-46.83071,-10.409779
1595,404113676,-58.40985,-10.542664
1596,66545120,7.6302166,20.829895
1597,431338625,69.98029,-2.6846645
1598,64366964,-18.612478,28.297075
1599,165626871,-64.6609,2.1581783
1600,295121410,-37.38205,46.80716
1601,199612934,73.32168,-19.259924
1602,387834907,-24.11012,-24.174196
1603,329277372,-13.835772,4.4219565
1604,371480725,21.284273,50.777958
1605,430808126,-27.101923,27.059284
1606,129409890,-38.28622,54.671158
1607,418998975,51.098415,-23.54566
1608,275051466,-21.81185,-6.1693215
1609,173419202,31.653957,42.857536
1610,161665775,63.956512,-21.389496
1611,325901255,-29.637207,53.475616
1612,387901176,-46.79916,4.599605
1613,345710962,8.207625,-7.252963
1614,310004006,35.36018,38.96352
1615,364186197,-49.19839,-18.078316
1616,428003183,21.809877,22.030714
1617,413746112,0.73212147,-42.99568
1618,193971913,-34.399822,27.04208
1619,316783284,32.032227,-25.130379
1620,316182273,-20.192627,-12.051825
1621,336823975,-35.763885,-8.7964115
1622,330234754,17.543358,28.490162
1623,331532483,37.069286,33.99165
1624,316660881,35.29553,39.600857
1625,421718004,-4.1293993,34.16627
1626,322390461,2.374413,-21.089851
1627,326374705,-15.466949,27.12285
1628,331221558,-24.465338,47.313587
1629,286169292,73.972725,-4.1872206
1630,64951042,7.0871973,25.771803
1631,23753424,57.361996,-21.733877
1632,315060984,-9.427291,1.2282625
1633,388196465,35.609375,12.664675
1634,420116962,34.368443,43.73845
1635,374265995,59.04491,16.888004
1636,410522328,57.698856,19.338552
1637,458461293,-8.310937,-32.76028
1638,430677414,10.733296,-43.630157
1639,388705796,58.43904,9.453136
1640,288434140,-10.238211,20.626436
1641,459252372,2.2047892,-11.54963
1642,288434781,-67.10095,14.345937
1643,353863850,48.80219,6.106016
1644,199574211,-57.118385,37.48403
1645,2046417955,17.07784,-19.557892
1646,431159508,-58.790752,33.842243
1647,414019028,-30.772547,-0.9369446
1648,66355834,-61.787075,32.59364
1649,335484090,-15.134854,8.105711
1650,173797509,-54.149124,34.985035
1651,276119305,31.138754,41.08685
1652,352951628,25.509752,21.794456
1653,174157888,71.073135,2.2654283
1654,428102518,-34.24152,-9.506276
1655,338071673,25.541943,46.829647
1656,260703820,-22.137814,-30.827223
1657,341327281,-38.195084,9.705333
1658,322055767,18.485617,-55.817825
1659,305399325,-35.69504,-3.8804731
1660,286900208,24.566013,-12.987145
1661,357372327,69.669975,4.1731586
1662,198410480,24.408821,2.969328
1663,66080183,60.79709,12.522747
1664,377192658,-17.31461,38.87721
1665,233460141,-52.749454,33.2877
1666,159854358,49.825985,-2.8367395
1667,359497418,-49.82463,3.5031543
1668,343553606,72.38807,-1.2677603
1669,427147238,19.580547,53.845135
1670,125442121,-11.579543,-19.547884
1671,66786762,-39.134754,-9.419601
1672,352979549,-14.533583,38.040367
1673,197755658,-38.28513,54.683617
1674,274575202,-68.85498,3.6993535
1675,255806138,-8.322344,-46.428204
1676,232572560,36.45681,32.176323
1677,373932701,-32.63082,-12.112247
1678,421714420,-66.20723,-6.4322543
1679,198152578,3.7609048,9.360704
1680,417436387,26.626698,48.298855
1681,128927089,7.4033456,-2.377945
1682,284595199,-24.337782,44.87248
1683,1981434198,72.55808,-15.170015
1684,128927088,4.476884,16.92488
1685,153826685,55.69548,0.34182802
1686,427240420,-44.405273,34.780174
1687,323301918,-45.433548,-10.1541815
1688,233195058,-31.569054,28.735207
1689,335265326,-5.311078,30.674265
1690,430530755,19.167366,-21.154753
1691,161744580,-0.13783109,13.4087
1692,367691816,40.266674,26.237766
1693,341679932,-1.8050197,41.638615
1694,364120439,-51.10221,3.1271987
1695,329770815,-40.581333,48.1089
1696,337544122,-50.126488,-6.4907827
1697,165371937,25.396952,31.14956
1698,324596129,16.564672,28.99055
1699,157273321,-10.52303,35.926037
1700,428186617,21.256697,-19.430819
1701,329864959,-50.973095,34.775227
1702,376023519,57.672604,1.5055722
1703,128721058,-21.77461,-3.5834448
1704,417118871,48.366184,4.9792414
1705,129538133,-36.67735,-16.28411
1706,293954660,-31.12516,46.87448
1707,173795590,67.33406,-10.830886
1708,309809572,68.2433,-15.136073
1709,173424364,16.413218,3.1020668
1710,430846854,9.1292715,-60.61804
1711,343667351,22.074408,42.36155
1712,233169434,58.10195,-17.20756
1713,168809669,11.538419,32.193195
1714,138136997,-11.411084,-37.373314
1715,252788517,-3.3141184,-50.41008
1716,176752680,-17.876997,39.07916
1717,310169616,70.61904,4.9232383
1718,199010369,-21.341156,-23.201239
1719,455991789,2.645435,-46.119328
1720,305399324,-35.695713,-3.8751035
1721,409455615,32.072414,31.825773
1722,321857016,-42.858105,-14.225496
1723,298183671,13.926733,-64.14306
1724,343127696,-10.3374815,27.936487
1725,342334344,39.817936,26.876646
1726,305633328,33.62372,41.072845
1727,322129367,1.8040675,35.627144
1728,199574208,-56.309227,38.066574
1729,350132371,-8.495387,1.0974402
1730,277566482,-20.037321,-28.023882
1731,176551075,-68.28864,14.44504
1732,455824124,-58.533607,8.244996
1733,155915231,41.347984,12.923276
1734,176854066,-30.88809,51.729267
1735,127365016,-67.97583,11.722155
1736,298246821,72.668205,1.5447419
1737,173340408,25.453253,-3.8946314
1738,197757000,-4.154541,39.874016
1739,311035838,-33.19085,-1.8110485
1740,199662929,-34.997967,25.853447
1741,290003896,-3.049872,-35.930218
1742,468792279,-39.563004,19.307499
1743,283819432,57.23916,5.5804973
1744,387259626,-37.962845,-8.1036415
1745,418257102,13.611694,-42.587395
1746,186337556,20.700686,-27.836159
1747,376891085,9.599942,32.132732
1748,240911239,74.22646,-2.2996228
1749,343661464,26.730135,-32.360725
1750,252140076,-21.63585,12.424741
1751,256640207,17.20311,46.286488
1752,242843658,-54.712276,32.163986
1753,365962806,-31.480988,16.681412
1754,196740034,0.5671431,35.576263
1755,240911922,-62.74179,-6.5562963
1756,28224552,-66.94086,9.65931
1757,455790537,22.038023,19.869776
1758,445287089,29.194319,45.18415
1759,18225199,23.564411,52.897556
1760,271529113,-4.1796393,40.61862
1761,396201681,-63.262127,20.948475
1762,343320735,-21.280802,-32.03585
1763,26568753,-22.730192,-26.073067
1764,276105676,9.972473,-48.25418
1765,343326909,5.9855847,-15.087051
1766,267651492,59.285744,-31.36586
1767,431486590,3.769531,-53.327126
1768,336778418,11.505964,-46.128178
1769,65628544,-43.877804,-12.569124
1770,338159479,19.228407,29.562037
1771,28351918,0.8183086,25.89074
1772,28763683,56.70828,-11.77234
1773,272532173,-5.788965,16.881231
1774,439943228,8.364679,-59.96212
1775,470710327,29.233532,-25.691334
1776,240947891,-1.2445756,39.856995
1777,17005768,-17.709911,-27.809889
1778,434437489,21.903149,42.92211
1779,388245308,51.783142,-11.64577
1780,469863969,3.3006537,-39.009335
1781,83222019,-31.5249,0.9824286
1782,255802749,21.649292,51.36018
1783,375854079,-51.022644,-19.434685
1784,288296337,7.2925467,-22.160387
1785,312060302,16.00105,29.286451
1786,413738130,3.7326257,-6.9644656
1787,12790306,32.071598,41.379852
1788,375853985,-9.617365,39.10371
1789,346073081,12.937787,-34.554626
1790,317470793,66.17599,13.135657
1791,63972389,-18.670753,23.992035
1792,230069712,-10.457179,11.987928
1793,13037534,10.838451,21.996943
1794,427312571,-24.58007,26.445091
1795,331069412,36.38127,28.350283
1796,279871974,-34.703014,42.758938
1797,396134795,-24.916447,48.16382
1798,366517337,-14.029843,38.143135
1799,601366244,-26.670502,0.8517488
1800,435863262,-45.808712,42.941124
1801,53847727,-23.821863,-7.318696
1802,323143096,-43.08484,48.26457
1803,268944966,21.876703,29.488903
1804,431423983,-66.285576,0.8691528
1805,13389059,-59.334248,2.7269077
1806,241017747,-3.226141,19.006472
1807,279605117,27.001291,47.845978
1808,177644756,-13.76456,6.1042714
1809,376499580,-26.223938,23.827827
1810,252096958,70.27613,-6.086504
1811,83812531,2.145239,38.118176
1812,191463077,-26.626255,1.051416
1813,467181063,-15.508397,-15.058445
1814,434214393,-31.342346,-12.889012
1815,189397763,-41.60449,-14.925745
1816,417585921,-3.5815706,41.085064
1817,312471472,-18.06866,23.575583
1818,453012065,11.620103,-48.43186
1819,445133704,55.022022,-0.025674764
1820,44631965,-18.239706,-25.724792
1821,414579577,7.8222804,-47.409153
1822,57963765,53.151733,-20.845402
1823,359132040,18.879469,30.3792
1824,242799145,-54.356915,34.114674
1825,327583823,11.124241,32.094788
1826,455755453,-31.398525,51.713142
1827,455947620,-22.340845,-23.453703
1828,269609504,14.232518,32.678314
1829,196776171,-2.3132093,-26.822308
1830,174266604,-23.4378,14.22641
1831,327121759,-2.841522,37.173332
1832,432761331,57.269093,-11.132529
1833,354246759,-20.030207,-25.773642
1834,326812358,-43.318928,45.56039
1835,396300606,15.531151,7.806472
1836,455769191,-42.18307,36.62407
1837,326630342,39.823456,27.455534
1838,352077081,-0.9501188,41.441727
1839,356015361,-31.001972,-23.169243
1840,18250189,10.451919,-5.168528
1841,396235258,22.134485,2.857771
1842,269238622,39.83475,26.324717
1843,219882262,-8.07065,-23.765888
1844,427385758,17.813715,28.267824
1845,467354611,-46.771786,-17.300783
1846,366517381,30.963331,17.945532
1847,272622914,28.002226,24.086063
1848,611402948,4.3188343,-32.38866
1849,284925600,18.050701,46.769676
1850,283476365,27.312523,-0.63579196
1851,331860062,-13.764804,18.29247
1852,238626074,-54.838737,12.12794
1853,358908226,-45.465508,36.66519
1854,194303300,1.545079,-50.30009
1855,283640314,-37.58455,49.13043
1856,177315555,-4.0730333,8.245918
1857,197587400,-6.686812,-28.462141
1858,270665642,27.96628,29.376862
1859,284611896,-36.984264,0.3320423
1860,421782795,20.965828,-19.554949
1861,1981621672,71.93273,-3.1725304
1862,26801525,-50.36961,10.573566
1863,377611329,25.556679,23.060219
1864,326149070,-16.114449,4.8483377
1865,287085893,40.80503,-19.28225
1866,431633352,2.332534,-26.772532
1867,305832152,31.06072,44.20461
1868,371738956,51.54716,10.656878
1869,317839169,-2.34955,-49.76917
1870,433977629,-63.30099,2.1746233
1871,196896001,3.1092012,-61.449707
1872,174310085,-12.074382,-18.150145
1873,337470211,-29.333035,1.2150793
1874,202601061,6.757009,-24.068254
1875,233193944,-37.663246,25.100527
1876,271241950,-13.692338,5.469451
1877,269696430,-35.958817,15.95499
1878,186514178,-21.25908,-28.115011
1879,58018570,-4.6440716,-39.637672
1880,201693184,-39.00199,49.010757
1881,196433833,-60.180103,-4.229459
1882,256352113,28.82525,-26.304855
1883,366557556,53.721653,-17.368624
1884,252725557,58.95725,-22.099207
1885,427767269,-29.335592,47.831608
1886,455732776,0.5976596,22.5616
1887,272822330,-27.777628,13.807647
1888,346934659,27.537432,0.18939018
1889,315287999,27.196606,50.383156
1890,177057901,57.231934,-18.13526
1891,241013310,-12.713022,36.91057
1892,434893323,16.784395,12.695605
1893,173521768,-2.596655,42.80829
1894,272324340,49.692226,-24.115572
1895,600037491,11.414087,-3.559029
1896,336296852,5.485879,-34.300865
1897,240706234,57.329094,14.319865
1898,28391714,13.803547,31.718504
1899,440003271,-39.84615,51.789593
1900,263968694,26.839134,-11.815097
1901,306955469,-20.125065,-29.467426
1902,434625997,33.618607,39.982437
1903,365663227,11.126282,-63.91683
1904,51955546,28.549633,45.686295
1905,267803830,7.992563,-17.641449
1906,376963666,40.794907,31.657564
1907,15613315,40.696213,27.928223
1908,342332827,51.83289,15.476371
1909,440051305,61.3515,7.6107855
1910,421110675,54.91473,14.837368
1911,377506471,39.873165,32.82271
1912,368319105,-2.5557697,41.099945
1913,320268279,70.17273,3.30452
1914,155114483,-2.392882,-46.31386
1915,317015040,-52.396507,-17.782478
1916,352378412,40.292454,30.901838
1917,405764176,56.11148,-29.328686
1918,469857617,26.471876,28.797026
1919,61505537,-0.9105599,-45.551517
1920,343549114,-50.06557,36.996243
1921,202088205,7.030278,13.23113
1922,44631957,-3.047941,-46.496098
1923,63972440,-5.7591825,39.43036
1924,60987622,62.20293,-21.82736
1925,271529021,-47.917393,32.18607
1926,377278259,-34.004433,-9.270588
1927,232985036,27.239307,-31.991364
1928,189414606,1.4691244,16.64723
1929,44560801,3.7697926,-46.89579
1930,327121928,-56.97255,35.435684
1931,61386324,34.894577,-21.976639
1932,267805178,13.358206,32.277275
1933,341983711,9.838053,-60.02121
1934,283390331,3.4546275,15.551345
1935,366072761,-59.433823,-3.9391153
1936,456905229,-28.02842,56.794827
1937,412638697,14.961942,32.33655
1938,445181450,-33.606358,49.84104
1939,315810194,12.548609,-4.288036
1940,440657189,59.398373,-32.672737
1941,376891083,9.540484,32.557808
1942,83905462,-38.23632,19.243153
1943,313506357,-0.05489656,-43.96305
1944,380784511,7.708181,-55.357174
1945,306956190,29.057755,28.18286
1946,333868181,-68.95926,-3.6348577
1947,414807623,-4.2310553,-14.739789
1948,336767770,-3.6220021,14.559837
1949,366972961,-39.63352,44.155476
1950,269411609,1.2437478,-55.18721
1951,272539879,39.887135,30.306377
1952,427063387,-24.799055,19.852406
1953,191769621,-54.818916,-1.1933688
1954,434723918,-48.24924,26.086231
1955,50849800,9.6693,31.989525
1956,285161229,5.4319077,-40.776215
1957,353565609,61.53827,-2.875172
1958,279202406,-10.693584,36.50152
1959,12824209,6.7286534,-42.749
1960,11437325,-1.1179998,10.666351
1961,373702832,-35.568733,-8.309835
1962,428257299,41.335724,2.5927444
1963,240962482,-50.57582,16.592138
1964,316250867,61.515823,-6.280056
1965,279186939,-22.716024,-11.395491
1966,280626089,-7.8852925,21.047224
1967,240873079,63.39119,-5.773988
1968,369283035,-56.13417,-5.8273044
1969,284050381,11.471221,-56.69236
1970,390408482,40.48421,14.613141
1971,289044378,-70.75781,-0.98012763
1972,139378834,8.585605,-7.352743
1973,301264684,-38.87875,-13.821137
1974,302089933,-43.665302,-12.043557
1975,101302325,3.2372983,16.217121
1976,280321964,-31.319298,16.63423
1977,388436487,-37.615376,28.99846
1978,388602832,37.476906,31.94207
1979,139460937,-49.505024,16.390156
1980,256640561,21.77519,4.81212
1981,470124714,-53.143593,9.196543
1982,301909087,0.6877602,35.446983
1983,409527600,5.42926,-25.065504
1984,348021286,-19.998007,-11.393478
1985,390661644,-3.1288893,-0.8307255
1986,299443090,58.915417,-19.806591
1987,293066086,31.09139,-27.267323
1988,352110251,-45.41629,-12.195774
1989,13840107,14.100447,-64.249664
1990,396059992,9.060775,-63.642284
1991,116991977,-29.336515,53.91714
1992,436869712,14.492667,-64.65425
1993,116374184,-9.241854,10.734
1994,353077789,-3.259627,30.264393
1995,51024887,-12.7333145,-36.978035
1996,192587088,0.19396894,-9.414437
1997,29053989,-3.308202,30.428223
1998,116890331,54.525265,-37.427193
1999,409523757,-26.929214,9.5081215
2000,117397619,-21.179983,5.7747703
2001,200921621,6.7014823,-0.8224254
2002,286358203,4.5071454,-15.796132
2003,279204281,-32.813683,38.12696
2004,202839485,23.575792,-4.7709064
2005,458875828,32.638783,40.35644
2006,354926863,-25.510523,16.711685
2007,301741204,10.905889,-54.96106
2008,468343249,42.919273,4.990339
2009,384654908,8.81067,31.517948
2010,410477617,-48.769592,26.595695
2011,186595806,52.010887,15.272704
2012,315937374,60.82518,-7.7868285
2013,389761749,41.40424,4.8522544
2014,420448703,4.611754,-47.309193
2015,238742795,-38.889095,46.025787
2016,14040050,-25.756025,-14.957301
2017,118389230,57.87948,-36.934315
2018,428249301,-26.15556,24.329554
2019,177995773,-42.870117,-13.320395
2020,137205922,-8.641035,-21.079473
2021,279509403,30.249823,-25.671661
2022,428795527,10.29277,25.39932
2023,71847068,-43.685154,46.724194
2024,396573191,1.4702806,16.611395
2025,22843856,-5.9224777,-18.898264
2026,285339013,24.14318,4.3718677
2027,63623869,1.7824403,18.579437
2028,373328406,-52.232647,-10.977004
2029,388529207,-48.009365,-7.846491
2030,346541355,-51.107292,15.801372
2031,268404844,-46.268253,26.37206
2032,470937126,6.397836,-47.7267
2033,376971463,1.1026083,-28.4543
2034,348670544,27.913168,8.329895
2035,428735978,23.479149,50.49459
2036,346627403,-36.90173,48.383163
2037,349294422,63.053535,-25.159658
2038,427654774,-0.3077219,-53.54705
2039,400940488,24.061426,45.44525
2040,384812248,36.74994,29.602798
2041,375599392,-54.496693,17.28416
2042,250453538,34.036892,-22.904581
2043,302771290,3.7548919,38.796734
2044,388431706,-50.374054,14.054182
2045,77545160,-63.59006,19.503344
2046,280564453,4.943896,-54.93512
2047,26432264,33.065594,-26.214432
2048,63588946,-49.02488,-8.316641
2049,470152814,-4.3552394,-46.600975
2050,275367529,0.7026245,-45.972683
2051,317507345,-45.960682,-12.419261
2052,292317374,-21.596306,-24.396606
2053,117175528,22.002916,42.629715
2054,399737080,7.568699,13.963916
2055,286566392,21.718056,41.965416
2056,417765877,-20.066216,6.7586846
2057,94368565,-22.605686,-27.44529
2058,186942457,-31.2021,-22.561525
2059,470677450,-26.82278,15.7381935
2060,403037785,10.40225,35.732716
2061,249943198,61.797825,-12.763971
2062,297647356,-24.196325,-6.9340982
2063,312862941,17.463737,-24.750177
2064,396713719,-37.002934,46.165005
2065,436863045,-35.353195,35.968872
2066,458847254,0.59656346,-27.6228
2067,327259175,-20.36895,-8.605145
2068,53708889,-53.430214,44.06823
2069,445646082,9.6969385,31.33827
2070,194736844,18.0676,24.74214
2071,354385277,-5.4668593,38.159214
2072,279081935,-10.021388,-24.706194
2073,436873913,-35.88565,-10.676044
2074,322262620,-47.426636,17.01541
2075,373128383,-12.128244,29.206543
2076,241078868,78.086624,-17.645662
2077,468754960,-59.32688,3.6868613
2078,235982927,0.4513707,8.0933075
2079,139378835,-17.19912,-8.858043
2080,63310637,18.172237,28.771818
2081,456130400,64.19221,3.2512946
2082,129913061,5.8646035,-16.676804
2083,385105755,8.046002,36.15246
2084,428784674,-25.997522,9.684894
2085,396615018,-9.297151,22.539867
2086,230017324,-9.311338,-40.540283
2087,200792606,-16.456797,36.136436
2088,461579405,-22.806055,-29.491493
2089,292607284,-30.792324,-12.9147
2090,641169122,0.9162759,-47.983894
2091,177995472,-8.809467,-18.429829
2092,81390067,-31.143665,20.516153
2093,20876588,19.313482,54.01867
2094,177823340,3.4091446,14.034692
2095,21174723,10.199288,-3.9239223
2096,184739277,12.901478,29.226374
2097,50189810,-38.66193,35.010433
2098,50191648,-26.783085,19.709806
2099,399587190,53.196587,-20.970837
2100,458842028,-55.632812,33.929836
2101,26533207,49.130314,6.146214
2102,259967623,5.9516973,-8.785379
2103,13351941,22.092903,49.856907
2104,444801274,-5.8464975,16.735674
2105,348517784,-27.3673,28.066963
2106,467574373,55.035915,-31.913155
2107,429021446,4.396197,-28.089127
2108,275259749,-35.24641,34.738724
2109,399832376,-22.439192,18.260765
2110,77320223,-27.499737,-14.569855
2111,379376585,25.099174,24.192453
2112,410620593,3.2125282,15.247586
2113,285181196,14.153362,-63.09042
2114,422920321,-54.40665,-16.695433
2115,196920546,-26.379656,47.14374
2116,286355915,-12.112129,-18.744741
2117,470085533,-54.888447,2.4773335
2118,346783960,-8.510076,41.218693
2119,200939418,14.089796,-59.415188
2120,379631121,-65.57333,-2.1600487
2121,396486931,-8.119734,20.639433
2122,184679932,-6.49098,-2.4252713
2123,440676745,-50.98049,-17.350462
2124,431124333,-9.912277,-18.655247
2125,44147832,-1.0529674,-22.499851
2126,252554485,14.081426,26.494144
2127,207398432,14.5757475,-0.3286695
2128,273066197,-50.85327,-14.444661
2129,397679167,31.927952,-24.105946
2130,424008045,41.11838,18.187794
2131,24935204,-63.60509,8.161681
2132,200373531,-27.116173,-14.856383
2133,159854359,58.86712,10.136672
2134,161668117,22.918667,3.9044785
2135,306263608,-1.1221741,-47.9315
2136,125298121,38.67876,12.72996
2137,1102093577,57.84407,5.1265125
2138,446175401,29.334867,-0.31616053
2139,359588615,47.73691,-28.089266
2140,367448265,19.374172,48.979595
2141,316249183,-24.23994,-20.90223
2142,275860377,5.4967623,-61.55796
2143,86081744,-4.0180516,-36.17332
2144,459894730,-58.589233,-6.2161202
2145,82337809,-30.780647,-4.490241
2146,138476641,30.329372,27.665068
2147,279462605,-33.48551,-9.248598
2148,468293391,57.782097,3.166422
2149,53085065,30.881395,31.246859
2150,84342725,38.66068,33.291622
2151,313193981,-29.646297,-28.505136
2152,121966220,-11.735404,-19.913252
2153,268221892,9.007862,-50.475395
2154,171084337,53.452667,-5.438784
2155,310897084,-0.033255965,-46.799454
2156,58108085,-26.467787,49.68542
2157,237116051,-42.102627,46.41897
2158,87251422,-57.86074,9.5128765
2159,470444880,17.472137,-23.736753
2160,367106469,-25.633747,46.70293
2161,116853937,-12.500763,29.187225
2162,105233028,-34.544125,17.940874
2163,252294709,-29.352457,-24.263752
2164,239022536,-31.237846,51.806393
2165,274602479,-41.688843,36.691463
2166,275911914,-22.990002,29.374552
2167,417728778,-22.791687,23.821934
2168,104975120,2.9446146,19.128931
2169,722865779,5.037128,-57.576256
2170,317681251,-29.460594,9.87827
2171,356641568,-57.696327,-6.9513736
2172,406681360,-28.924437,17.334341
2173,265767012,-10.154543,32.750843
2174,408937625,22.519646,29.465961
2175,407515765,-20.919085,11.447881
2176,369334982,-10.06764,-34.718037
2177,322549898,-31.63479,53.834675
2178,266394699,-39.69669,44.448914
2179,103452621,-45.958866,-8.640962
2180,397100292,-39.529945,16.166471
2181,265579763,7.4710956,-31.871693
2182,270526513,-15.171642,-15.486851
2183,103566595,27.767197,0.24067946
2184,140736015,-39.746677,-0.9449594
2185,267703012,43.172768,-21.80989
2186,59739922,-2.260732,-21.790064
2187,352940699,53.600304,-27.74778
2188,445715549,25.150333,-10.882673
2189,3311888,57.281857,18.437296
2190,140804999,24.747782,5.6687884
2191,229676244,26.370068,-32.214855
2192,303255899,-29.750237,5.440856
2193,219788401,28.380651,-31.650599
2194,85031598,-4.637992,-35.52491
2195,306059878,-59.204082,18.320105
2196,420757505,-40.632656,36.807785
2197,347130362,-47.09602,-4.732594
2198,115980439,-23.96961,29.272028
2199,2595273,4.005715,-49.409935
2200,174949325,-31.560345,-14.3788395
2201,428767557,-14.533796,14.631849
2202,468827257,-70.44655,5.018477
2203,8895896,-48.127945,-4.603999
2204,142047616,8.631488,13.225915
2205,428981401,-9.361585,-39.268356
2206,368180294,13.734745,29.609213
2207,87429086,-7.8112736,11.069587
2208,376593757,55.70592,-15.809667
2209,239004471,-14.037287,20.884298
2210,309600985,-51.30637,10.202171
2211,281114303,-5.3648243,-6.0196977
2212,357744369,4.045261,3.7320273
2213,71103363,5.343843,41.102974
2214,59834339,-22.705578,-24.751186
2215,155479809,-27.726522,31.303617
2216,70999666,-9.599792,5.888697
2217,467722869,-58.46943,36.168266
2218,239052494,25.157194,41.900864
2219,239104484,4.472994,-22.460056
2220,470275219,38.791363,33.303352
2221,467113954,-52.768845,-11.380299
2222,58540876,28.156683,-36.78435
2223,62257830,9.212718,-7.9360113
2224,397184624,15.660124,26.829067
2225,141620020,-39.63362,41.34223
2226,355010562,-14.160744,5.07171
2227,313294818,44.416008,-22.372454
2228,239661117,50.00862,-8.542364
2229,140627676,28.851807,-29.991905
2230,470283916,5.761433,-9.165604
2231,420500461,38.661373,-25.06435
2232,428444188,40.148056,33.49357
2233,288979840,-6.592277,-13.659221
2234,371706494,-68.06124,-4.24269
2235,28586609,-35.518116,14.581176
2236,137501278,-37.02469,-12.09201
2237,3034524,6.240191,-41.595974
2238,2236015,-43.45575,47.437103
2239,117101700,-6.402127,-24.477158
2240,416947584,11.096838,-9.273684
2241,28498786,15.559244,4.4750366
2242,420645952,29.90127,5.362858
2243,470314334,4.1408787,-3.731497
2244,428942240,48.463562,5.0432253
2245,418292424,-36.39056,27.656425
2246,354535363,-21.614544,-6.5023785
2247,408651394,-30.99882,1.9274771
2248,141525324,-6.405622,-11.9770155
2249,21319374,-18.12787,-7.004591
2250,99391575,-29.45102,25.832798
2251,661540044,46.39959,-21.749739
2252,274700641,62.939842,-24.962992
2253,297899564,-59.268463,18.3176
2254,408651399,-51.632156,32.973328
2255,420574964,-70.14375,-4.190734
2256,281486906,-41.82894,17.553967
2257,85785338,-33.27789,32.48556
2258,354023414,-9.711087,15.93854
2259,313142195,7.7669067,-52.478016
2260,266220739,-36.334435,-19.962753
2261,470391356,-21.114578,19.097065
2262,354437781,8.757488,-14.601605
2263,440459327,57.097736,6.1918344
2264,470358759,-20.217072,-29.737003
2265,155669153,-0.16904888,-38.475197
2266,417885833,-27.532812,-19.937305
2267,664915372,-17.525314,-29.398514
2268,320947341,-5.6826262,45.074654
2269,353129911,-1.4082571,-46.211452
2270,143959183,39.775757,31.49432
2271,260058315,4.789984,6.528653
2272,418244848,-34.294613,51.617413
2273,310785613,-46.44222,-11.704353
2274,289564387,2.1980035,18.85988
2275,138171285,-28.275002,-24.254526
2276,417728463,-18.11206,-7.0781784
2277,358018612,29.580856,46.077576
2278,312353805,-37.48493,14.76346
2279,376595143,-46.196884,30.496231
2280,142154041,-33.606163,24.383232
2281,237105551,-67.55622,-11.240575
2282,233205987,52.275234,-21.863815
2283,122275115,-60.90118,-8.39931
2284,353962058,16.047998,30.227043
2285,67296459,15.598305,2.8139036
2286,122104276,-8.399896,-22.960644
2287,317674257,-48.61577,-5.6119494
2288,117099990,-8.34032,-23.04644
2289,62702862,54.25943,-25.384577
2290,156091346,-2.4435418,-32.48887
2291,174757717,-59.0639,-9.379829
2292,87094608,-1.8324522,-48.59
2293,426389397,-20.118809,14.733742
2294,104743460,-41.94088,18.933727
2295,252214164,-53.992752,13.329135
2296,232612416,-43.329784,-10.804877
2297,742037143,14.959453,-18.078949
2298,458387660,-43.514248,-21.48273
2299,802015620,11.001638,-60.03037
2300,4164713,65.38132,-11.390187
2301,400621146,10.064247,-2.5725188
2302,252906811,25.4907,-34.55266
2303,86396382,9.231484,-1.3472221
2304,130158363,-42.609905,38.754436
2305,239187696,-20.129454,-1.6036755
2306,457127187,-11.543927,36.802258
2307,445069009,16.700972,44.969288
2308,192071095,-66.892876,4.163206
2309,189814368,-21.893286,4.721048
2310,191965113,-61.484123,-5.816156
2311,126232983,-14.021905,-0.8216865
2312,149833117,-31.473825,-17.635994
2313,372759279,22.966671,32.040398
2314,276252961,11.281688,-4.9333615
2315,359552377,-0.15540399,28.671154
2316,441608578,6.9695787,-44.359554
2317,289969374,52.26609,7.517012
2318,16479253,-29.624474,-14.293099
2319,80929740,-52.549896,39.99801
2320,16700335,-7.9256167,6.7721863
2321,392068173,-3.8498976,-26.743622
2322,172421004,41.40587,25.271303
2323,470975994,-30.518597,-9.298663
2324,190332444,-45.273926,35.780537
2325,153891668,7.5556765,36.247246
2326,156921656,-3.8139136,-0.3537661
2327,10048801,4.385404,-50.75218
2328,159346490,16.972504,-8.707455
2329,130158361,-42.86798,38.783108
2330,302908037,1.7203588,5.887738
2331,88703412,-1.5999342,-44.58467
2332,456307422,-20.94175,10.866693
2333,147611197,59.873623,-23.105175
2334,160492551,38.721764,5.380849
2335,461662295,-51.2103,-18.93775
2336,16596302,58.360153,-35.32472
2337,335564109,-55.086487,34.690407
2338,456263109,25.856546,22.569649
2339,99641129,15.150582,5.325106
2340,144282524,29.056026,40.213448
2341,4299830,6.434901,-53.021133
2342,368779536,-42.263687,21.921963
2343,55339898,-5.27027,-11.307303
2344,160425283,51.729477,-10.210422
2345,11799874,-35.67615,16.935343
2346,192201543,-46.628937,-17.88694
2347,192111972,-58.32967,-8.947452
2348,138333980,-68.623184,2.5553908
2349,22590328,-37.936623,14.032789
2350,10057647,-69.2733,-0.23675728
2351,470966839,-39.757774,51.620922
2352,16703161,-29.731455,-5.939256
2353,142587827,75.43404,-10.41817
2354,71330078,-33.558,24.547272
