TIC,bjd0,bjd0_uncert,period,period_uncert,morph,morph_dist,ra,dec,tmag,glon,glat,teff,logg,abun
71103363,1819.465154,2.445883057,2.44860641,7.09E-06,0.556354745,0.002291374,91.92486164,60.80173741,11.8468,153.2493229,18.4023988,8176.37,4.22142,-0.368233
379783522,1597.608308,2.451966923,2.450105534,1.16E-05,0.418275043,0.003528582,181.5958711,-65.70945757,5.4351,298.3158977,-3.242310183,NaN,NaN,NaN
52449797,1470.023061,0.649513817,2.451125094,0.001366719,0.755625854,0.015763303,100.3844641,-30.34526612,10.5946,239.5788608,-15.2799163,6041,4.57756,NaN
364186087,1962.21556,2.449931263,2.452357684,3.79E-05,0.25078154,0.001500109,313.4035185,72.71088376,13.9263,107.3629262,17.51544392,3963,NaN,NaN
451211626,1604.09103,2.450707562,2.452532789,8.63E-05,0.270393052,0.000464578,210.3134855,-34.96505639,14.762,318.7689546,25.75045794,3773,4.63525,NaN
443969553,1493.191839,0.011648513,2.454238251,9.79E-05,0.899551942,0.002023934,130.918288,9.687427341,8.4993,216.9867851,29.3005456,8074,3.56947,NaN
269078565,1440.564299,2.451770621,2.455552161,6.57E-06,0.475933952,0.001330265,75.56693738,0.890407463,11.9801,198.8503749,-23.63785843,7686,3.99917,NaN
71330078,1847.280253,2.454713056,2.457247215,2.39E-06,0.338508377,0.000791827,114.932665,69.254749,11.252,146.382416,29.495617,NaN,NaN,NaN
450089997,1441.734604,2.459890744,2.461762445,3.78E-05,0.894202515,0.000736243,72.14063355,8.593314086,9.2468,189.7905698,-22.41992953,6802,3.48127,NaN
2234723,1817.176589,1.928883598,2.462168574,0.000829332,0.806661669,0.043290678,79.62980185,33.16464406,8.18778,173.285684,-2.544835015,11906,4.21285,NaN
360571125,1628.668527,2.460118526,2.462426225,0.000127926,0.324245744,0.000906463,263.8713528,-55.76307266,8.6449,335.9309638,-12.35974847,9517,3.60999,NaN
237116051,1816.527929,2.459811131,2.462942897,3.05E-06,0.201639066,0.002483069,269.7931319,58.7165133,10.2074,87.3521388,29.6149935,5430.75,4.29716,-0.005
282051803,1573.027455,2.461044871,2.463605566,3.95E-06,0.322202588,0.000881067,132.2224013,-75.9267163,9.143,289.9278213,-19.64444803,6246,3.87744,NaN
316450573,1874.677656,2.465970957,2.468876595,6.96E-07,0.249887873,0.000914372,221.7572043,63.72699979,9.22995,103.9348524,48.9186264,6291,4.13823,NaN
184246521,1686.506305,2.467053015,2.470281345,1.35E-05,0.735261034,0.001424815,295.8339922,39.95226266,10.768,73.95898958,8.026620502,7752.88,3.51736,0.065
142875987,1414.101575,0.022241388,2.471928807,0.033196423,0.828719793,0.028860607,51.64272466,-31.06181139,14.354,229.0170004,-56.05325687,31000,5.59962,NaN
138017750,1792.38967,0.001503189,2.476548313,0.021327185,0.842126841,0.007694117,50.80058856,33.07838363,7.42812,156.1398919,-19.83152438,6104.28,3.84206,NaN
192087959,1520.538034,3.708965259,2.477112502,0.000247979,0.59590546,0.002480783,137.0714533,-37.11486961,7.664,261.2831561,7.116443419,5761,4.4212,NaN
83391903,1602.869028,2.475923712,2.4772464,6.16E-05,0.27335749,0.000246954,214.7626968,-26.2679746,12.4219,326.3255048,32.59303643,3558,4.58151,NaN
197587400,1764.842995,1.235318395,2.477815424,0.000303788,0.622331601,0.006872535,335.8954158,53.51689897,12.7847,101.9484636,-3.221217499,3983,4.60442,NaN
327785134,1658.395793,2.483643255,2.478633844,5.59E-05,0.541430466,4.09E-06,312.517368,-75.91015386,8.6343,317.5988525,-33.3309402,5824,3.84723,NaN
420500461,1792.938872,2.465282191,2.478768001,3.59E-05,0.898165521,0.015131626,31.80749756,69.57821421,11.6055,129.4966573,7.67825085,3825,4.67118,NaN
166624433,1602.538678,2.47985621,2.482723001,2.30E-06,0.290212534,0.001456027,208.072955,-38.6213324,7.9767,315.7750905,22.72802453,6560,4.2121,NaN
77158150,1413.171795,2.484203211,2.486962743,1.67E-05,0.335604805,0.003039889,68.25643588,-38.28335141,7.6435,241.2484302,-42.78369217,7883,4.02051,NaN
147214032,1545.860973,2.484836253,2.487736263,2.71E-05,0.386770483,0.003956324,162.4327605,-45.7538286,9.2298,281.7501876,12.05297728,6271,3.90464,NaN
150361911,1545.544999,2.491206116,2.493852213,2.83E-06,0.314603694,0.003435849,96.47528616,-64.56101843,12.1631,274.29973,-27.01875885,6262.21,3.99345,-0.726639
146344020,1442.999412,2.493304303,2.493912771,9.41E-05,0.598872712,0.010805292,74.34596694,-20.96111326,11.8094,220.9176347,-34.04583547,6002,4.19867,NaN
396573191,1795.4975,2.457402334,2.494162251,0.000109803,0.627629622,2.65E-05,39.6260964,44.13164738,9.9678,142.4494275,-14.64500153,6574,3.93246,NaN
67982365,1630.473292,2.490877856,2.494374322,0.001085832,0.634798251,0.008509977,242.433703,-28.963182,10.344,346.932811,16.507126,NaN,NaN,NaN
125857387,1627.916747,2.415276584,2.494762714,0.005001816,0.843763176,0.021741255,256.7609191,-47.00316489,7.8195,340.7954941,-3.813103815,12692,NaN,NaN
240947891,1766.776786,2.492504648,2.494832734,5.79E-05,0.522415798,0.001420404,18.57196756,48.99045372,10.8465,126.7868295,-13.71018925,7716,NaN,NaN
357358259,1932.318508,2.489867393,2.496059139,0.000103076,0.45719426,0.001291665,209.0396576,25.91870964,6.39831,31.82007677,75.48241017,6775,3.61627,NaN
158988347,1687.230049,2.494566031,2.496257555,3.98E-05,0.392441049,0.000231115,289.2315838,45.16435294,10.8185,76.51111938,14.69708141,6626.75,4.0535,0.111
22120766,1518.472138,0.004137255,2.496700862,0.00018113,0.761664065,0.048645175,148.4881743,-24.14695851,10.2323,258.96284,23.20263613,5345,4.42556,NaN
410154584,1325.739864,2.457268032,2.496919444,8.49E-05,0.538843548,0.003503027,352.9695761,-71.55345537,10.8039,311.5704258,-44.21608092,5504.2,4.08994,-0.05
169168102,1493.92134,2.50414212,2.499625919,2.47E-05,0.350381633,0.002015112,127.121472,-2.517173,6.107,226.883791,20.201671,NaN,NaN,NaN
278296621,1602.775882,2.497853692,2.500482518,8.20E-07,0.369939087,0.00052335,112.9882535,-81.99548748,9.6029,294.19983,-25.45146841,8021,4.25876,NaN
49003142,1544.468234,1.391332121,2.502935634,2.73E-06,0.359033507,0.000553798,164.1297961,-34.56393076,7.8213,277.5468495,22.58082862,5973,4.02388,NaN
194303300,1766.706099,0.637249149,2.50315659,0.001830664,0.766046744,0.016937474,2.232508364,36.7664407,16.1142,113.5252228,-25.32765784,NaN,NaN,NaN
32959497,1628.800319,2.494490856,2.503443818,0.000113105,0.473771592,0.000842254,252.9344539,-30.97656542,16.0372,351.6191533,8.39367571,3174,5.00586,NaN
305633328,1739.224846,0.000986721,2.503459043,6.67E-06,0.839986681,0.001838979,315.5994778,60.07829023,10.8863,97.79954617,8.923144196,6899,NaN,NaN
177118177,1601.205163,2.501743192,2.504196659,0.000102094,0.878332141,0.002856551,104.2969988,-66.02558523,10.8102,276.5198741,-24.05244176,7581.28,3.41142,-0.412478
207200487,1357.57778,2.475321094,2.504465433,7.33E-05,0.89972768,0.00446985,47.62021151,-57.35920158,10.7748,273.6042047,-51.10849827,5307,NaN,NaN
233193944,1817.685134,1.25E-05,2.505540699,2.30E-07,0.248397494,0.000876445,264.1754388,68.38304054,7.63609,98.65035694,31.93431042,6591.69,4.05921,NaN
229910746,1687.435438,2.503055181,2.506333474,3.07E-07,0.216974276,0.002614661,287.3494941,61.83779516,10.0836,92.51605538,21.66127035,6008,4.0717,NaN
366972961,1768.565378,2.510149361,2.512719698,1.69E-06,0.302577605,0.002345078,338.1307695,76.76914265,11.032,115.1341811,16.04967211,6342,3.91508,NaN
161988269,1631.374438,2.510720178,2.513927085,2.02E-05,0.654807463,0.002872102,262.3038549,-31.5342852,7.1201,355.9067569,1.596460246,NaN,NaN,NaN
189349514,1545.364376,1.301900396,2.514231777,0.000420331,0.876980774,0.012880866,142.3288507,-29.62816162,10.1505,258.8107119,15.44670026,6432,4.30499,NaN
309828087,1934.948484,2.512858616,2.514924771,4.83E-05,0.361908869,0.000379719,225.1934662,53.21475889,9.9307,89.33225721,54.63642964,6081.71,4.19158,0.236
341983711,1741.225661,0.018022027,2.51524063,0.000862052,0.799870646,0.022336839,332.8046192,52.62650911,13.1335,99.9068349,-2.931342763,3539,4.77032,NaN
52276229,1470.207993,2.507018779,2.515553948,0.000416071,0.54839318,0.007439888,99.618526,-33.438826,15.582,242.303851,-17.052947,NaN,NaN,NaN
197931263,1388.914501,2.488392384,2.518588211,6.59E-05,0.419390297,0.000127874,59.14394947,-54.23058378,11.9378,264.7857733,-46.84340836,6261,3.66287,NaN
352077081,1765.247557,2.51805949,2.521023152,7.75E-06,0.524511242,0.001874842,357.0826815,34.80949156,11.3165,108.5141634,-26.28923764,7601,3.89529,NaN
377278259,1768.45892,2.519858916,2.522118636,2.44E-06,0.404278242,0.0011974,343.1630986,67.17836861,10.6903,111.7714353,6.916963726,7288,3.86379,NaN
172171873,1844.665652,2.52197345,2.525069797,1.73E-05,0.450078056,0.003875372,98.11326856,32.45489806,5.7774,181.7241519,10.51884729,8755,3.98745,NaN
306723230,1655.428816,2.525267305,2.525790203,5.62E-05,0.457740331,0.000582969,265.9252343,-65.19222718,9.8649,327.8602281,-17.76654112,6424,3.54453,NaN
264540478,1469.921615,2.294419452,2.526023191,0.000369188,0.899600301,0.009852367,81.70928805,3.095671573,4.90743,200.08708,-17.21912026,NaN,NaN,NaN
138650903,1684.156913,2.524144225,2.527428112,1.81E-06,0.129606695,0.001747217,178.5676369,65.2192909,8.29102,132.3643732,50.84915324,6243,4.17844,NaN
277473207,1688.120719,2.515859037,2.528720651,0.00289243,0.803740021,0.012823042,292.8836217,15.55807637,9.3966,51.30990503,-1.543519102,8033,NaN,NaN
428767557,1820.560295,2.525798474,2.528778595,0.000144131,0.44018126,0.000371112,57.17224376,48.80674421,8.46524,150.4111224,-4.37508815,8234,3.9962,NaN
116161302,1986.256869,2.528599804,2.532128845,4.66E-05,0.5794354,0.00183882,267.4710838,37.14438422,11.3682,62.77680693,27.61888378,6978.15,3.43447,0.144
376915487,1573.231378,2.536888632,2.539566886,0.000314032,0.848918354,0.008201383,153.5534759,-62.52870901,10.1244,285.8746206,-4.984784584,5367,4.65674,NaN
148781497,1742.248321,2.537856522,2.539904206,5.23E-06,0.566041966,0.003364714,218.9770527,46.59354467,9.7533,83.2986429,61.69034323,6258,4.0235,NaN
239673325,1818.595003,0.287731458,2.540898874,0.007553625,0.867907716,0.037580514,64.87670006,34.38348037,12.3791,164.4721369,-11.21630437,3820,4.68459,NaN
259470701,1412.516418,2.505412458,2.542993751,4.49E-05,0.59664825,9.14E-05,70.06078044,-48.29796582,11.0645,254.7419072,-41.38858324,6175,3.95017,NaN
306272819,1625.051308,2.542873963,2.546081776,6.67E-05,0.282239531,0.003187632,264.7407563,-61.47373173,11.6885,331.0426154,-15.57202998,5942,3.92532,NaN
16596302,1843.792199,2.513781023,2.546671828,0.000176728,0.915993499,0.012214746,105.8631955,40.20446757,9.25145,176.8277081,19.26655959,8832,4.60965,NaN
441387582,1330.25711,2.547249821,2.547951255,5.59E-06,0.306396852,5.32E-06,310.040977,-32.9940829,10.5709,10.37331159,-36.10710681,4476,4.29017,NaN
276162169,1713.573583,2.547012635,2.550143787,7.27E-05,0.494165048,0.003760465,303.3574639,32.92418635,11.684,71.08913918,-0.788220685,9667,3.53833,NaN
432168104,1546.648718,0.060573692,2.552884679,0.000392723,0.784084651,0.024301054,153.5238921,-20.15611264,14.6511,259.916118,29.28005148,4685,4.37346,NaN
120414806,1355.956668,2.550344025,2.55307077,2.34E-05,0.486956912,0.000305227,0.125082215,-39.62476221,10.7026,339.9677571,-73.62711229,7450,4.00203,NaN
378395625,1686.319344,2.564638367,2.560623144,0.000136011,0.903996527,4.67E-05,302.2990676,33.91994371,7.9042,71.43801854,0.496350023,NaN,NaN,NaN
402918060,1626.272744,2.562987595,2.562269363,0.000178167,0.492300229,0.000103091,225.5589918,-72.23417687,13.2491,312.6292077,-11.87147671,3340,4.95681,NaN
23328912,1573.811011,2.560542678,2.56402008,5.77E-06,0.673654653,0.000985634,167.4470565,-35.40431813,8.7576,280.5956699,23.02014745,8690,4.15252,NaN
49418981,1546.690553,2.434475843,2.567093196,0.00065169,0.477014009,0.000906438,173.5889674,-5.527099977,6.4563,270.3573631,52.40079856,7065,3.86998,NaN
58108085,1816.596959,2.569407778,2.572410592,1.83E-05,0.482398271,0.003508084,64.04618605,29.12092524,8.8858,167.8439004,-15.39139932,8334,NaN,NaN
104909909,1686.977319,2.569773652,2.573910125,0.000136552,0.516644492,0.000274377,300.6063498,35.66985202,9.9112,72.16920052,2.608187584,12546,NaN,NaN
279605117,1767.18161,2.575138546,2.577917566,7.39E-06,0.674563221,0.002759766,346.6737176,70.74963445,8.81455,114.4460147,9.623732314,6023,3.17441,NaN
276119305,1740.807709,2.57608819,2.578486969,1.31E-05,0.789962399,0.002202351,328.9647842,57.54563367,11.992,101.0700716,2.327281409,7385,NaN,NaN
273782052,1687.92361,2.632853631,2.579076336,0.000316442,0.940494213,0.003073717,298.1156018,42.97876692,10.8991,77.46905267,8.020322108,9852,3.6017,NaN
157751050,1468.325284,2.574578321,2.579716131,0.000515907,0.569086741,0.002884571,104.942224,15.53287334,14.0196,199.9276724,8.816578242,3323,4.90071,NaN
275367529,1793.905545,0.054408535,2.57980759,0.000204278,0.741912082,0.008361587,12.33270864,73.2736236,10.6527,122.7777888,10.40250663,5232,4.60854,NaN
423524230,1548.461947,2.579535881,2.581397003,5.87E-05,0.316358816,0.00026286,169.1868207,-19.89647158,10.0235,274.4394973,37.68097031,6564.02,4.33797,-0.19
71847068,1793.333283,2.584323798,2.587348432,8.03E-05,0.186554323,0.002384638,26.074812,57.536724,4.455,130.003372,-4.607447,8511,NaN,NaN
19271382,1517.844554,2.585712173,2.588345895,1.51E-06,0.466183526,0.00017972,139.1789124,-35.22444396,11.6918,261.0465577,9.648742,7607,4.18746,NaN
396134795,1769.080052,2.585754663,2.588546267,8.57E-06,0.475663833,0.002960922,357.0983262,36.31118771,9.5636,108.974135,-24.84594204,6946,3.80018,NaN
215336287,1389.597352,2.589141711,2.592295222,1.09E-05,0.521105337,0.000752437,42.78919319,-38.08132082,9.1091,244.1345526,-62.66757962,7820,3.96292,NaN
288882010,2012.999542,2.589077856,2.592466713,2.54E-05,0.449803982,0.00109021,276.6049806,41.33737603,10.3091,69.34501195,21.96091615,6343.67,3.93373,-0.428
150443185,1440.226344,2.589854368,2.593651885,3.40E-06,0.47836302,0.000203304,97.86788057,-63.53537621,9.4343,273.2543692,-26.2769689,7421.34,3.92822,-0.431548
410354930,1326.376739,2.596380125,2.599487154,3.79E-05,0.534690555,0.001876309,55.96006112,-84.00079561,11.1986,298.13127,-31.42642628,7924,3.79645,NaN
260003467,1329.511154,2.605016132,2.604482793,8.40E-06,0.434935462,0.00508524,91.08287838,-57.30263646,10.6873,265.809971,-28.80633702,5996.3,4.10842,-0.29
458847254,1792.135163,1.360888841,2.606059409,0.000627461,0.782940749,0.006029043,35.44244123,63.57630641,13.286,132.7806319,2.445202799,3522,4.82549,NaN
37817410,1439.311436,2.598625613,2.606125149,1.42E-05,0.507688204,0.000818339,65.41804429,-6.019222653,9.292,199.9272388,-35.86665195,7208,3.98924,NaN
401869914,1390.181016,2.605429767,2.608269904,1.68E-05,0.565787846,0.001043224,51.76824231,-45.88238193,10.7328,254.8047867,-54.04299612,7529,3.84989,NaN
456307422,1846.783856,2.611644133,2.612093088,0.000116011,0.530260421,0.001573114,133.8554536,53.75899595,11.9823,164.1263261,39.69654917,5855.67,3.77408,-0.299491
74627376,1523.896449,2.611755879,2.613628817,4.03E-05,0.661741431,0.000115095,137.926459,-46.886114,8.004,268.912871,0.951206,NaN,NaN,NaN
356473029,1845.821972,2.604692957,2.615567553,0.000741246,0.697168061,0.012239959,117.0311726,50.21757162,10.4164,168.2988961,29.33002039,5547,4.46066,0.28
350738423,1687.877577,2.614482669,2.615953506,8.86E-05,0.878940837,0.000863608,291.241912,50.9334263,10.0469,82.54325827,15.79913906,6734,3.47741,NaN
279692257,1630.075788,2.615522533,2.61683442,7.86E-05,0.399496816,0.000619621,239.8399695,-37.19811963,9.7217,339.4726823,12.00418537,8056,3.60703,NaN
468162834,1572.228446,0.012323552,2.617362447,0.000135463,0.878209876,0.013114743,170.4725086,-65.46285056,11.3816,293.8069397,-4.189958292,3532,4.82147,NaN
268383780,1685.15099,2.615624115,2.618383429,1.55E-05,0.379369961,0.000923656,299.05682,47.90934494,11.3625,82.13094449,9.902341611,8732,4.08292,NaN
399864405,1688.286273,0.039127759,2.618822932,0.009641015,0.866352704,0.01941102,287.0929231,53.62699233,8.2463,84.16904943,19.15857252,9175,3.79482,NaN
357719182,1685.371697,2.619394231,2.622591342,6.02E-05,0.649911038,0.006258629,277.0108205,44.68612735,8.94676,72.90126284,22.65221668,7179,4.23248,NaN
55252407,1520.015928,0.657976819,2.622611695,0.172159218,0.564262025,0.000967609,125.6536602,-32.71475106,14.8085,251.9995012,2.502680091,3237,5.06265,NaN
39011225,1842.064711,2.62615919,2.628164324,6.92E-05,0.40540169,0.000159816,118.1668468,39.53830717,7.12896,180.4402987,28.12995986,7299,3.60657,NaN
31511621,1600.954899,1.169895816,2.629486664,0.000479963,0.884131528,0.009539304,89.15761483,-67.60690373,11.5856,277.5962387,-30.12640508,5374.07,4.52018,0.123783
139701741,1438.762845,2.627366689,2.630395828,2.48E-05,0.59986019,0.000657411,66.39674702,-18.80055839,11.6864,215.2101239,-40.36480118,7117,3.80229,NaN
63916460,1714.289224,2.627465423,2.630617531,2.02E-05,0.311089856,0.001436012,320.7845896,48.51892608,7.3532,91.42501091,-1.187011708,6433,NaN,NaN
440003271,1766.609765,2.635414508,2.639376414,5.77E-05,0.140635514,0.002408981,2.513339716,46.39030789,7.68348,115.532096,-15.88597446,8334,4.1623,NaN
167570131,1599.902906,1.30662785,2.639569809,0.000100828,0.907793272,0.00203934,101.2306697,-62.58637989,10.3046,272.5206416,-24.60919285,7603.18,3.36956,-0.361617
300324638,1545.646509,2.638586203,2.641391452,2.94E-06,0.31840524,0.00339959,110.4067227,-66.25092315,12.1492,277.4773725,-21.73369525,6361.47,3.95887,-0.501166
258271315,1688.076659,2.642884093,2.643639108,2.22E-05,0.694292628,0.008655769,283.0393377,38.15892657,10.74,67.95292524,16.23218566,5354,4.57549,NaN
350131674,1740.189929,2.643381665,2.64543012,2.99E-05,0.883363901,0.003283374,329.1358293,69.65939397,9.3324,108.7255955,11.76985499,7498,NaN,NaN
192826603,1439.636273,1.167258705,2.647310602,4.83E-06,0.684041587,0.015275906,82.71438453,-36.6308046,13.9143,241.192243,-31.2008393,3902,4.67857,NaN
55524055,1328.034433,2.646213356,2.649443006,1.43E-06,0.181713819,0.000669745,72.05322579,-63.69551328,11.8378,274.2019409,-37.64370283,4978.42,4.60755,0.139126
375506058,1715.323974,2.648153905,2.650167974,3.53E-05,0.227471337,0.000698179,316.2036028,55.58791928,7.79824,94.6067624,5.72299552,7575,4.10903,NaN
382474101,1357.210445,2.650477925,2.652185667,0.000406287,0.485349387,0.000502132,12.274293,-52.046527,10.179,303.786028,-65.077841,NaN,NaN,NaN
77044471,1356.139935,0.099362347,2.657474021,0.009475812,0.834155134,0.028863738,358.5587429,-30.01302956,13.2576,16.62775932,-77.12339298,5863,4.31759,NaN
294261093,1568.545173,3.861345342,2.658313996,7.29E-05,0.432167839,0.000736624,168.842305,-66.51194125,5.1076,293.5542352,-5.40529599,3984,NaN,NaN
270704947,1686.84363,2.658459347,2.659808892,6.03E-05,0.457467325,0.000378849,293.8413668,42.94815366,14.4181,75.92720732,10.75319893,5859,3.69336,NaN
84069091,1715.319308,2.661205266,2.66251882,4.90E-05,0.760662423,0.005779207,327.362305,40.46674609,10.5172,89.46362571,-10.29196779,5726.82,4.16811,-0.593
301407485,1411.191665,2.664808131,2.664149105,1.49E-05,0.537806732,0.000866212,53.1046926,-3.313360013,8.11915,188.278267,-44.7919623,8053,4.03168,NaN
283476365,1764.78556,2.6632706,2.664656177,0.000254543,0.887057202,0.001742142,12.90390729,39.42432465,8.7638,122.9693344,-23.44741002,6691,NaN,NaN
386262459,1522.612335,2.665095299,2.667224687,5.08E-05,0.400060019,0.001320473,127.4010236,-16.00177419,9.139,238.9803974,13.27566039,9557,4.15172,NaN
90935391,1846.86503,2.666279611,2.672229669,0.000504862,0.540913351,0.003914576,101.86614,29.56785542,11.6254,185.7783909,12.21539103,6628.34,4.34493,-0.378286
413162396,1521.865462,2.670865703,2.672957366,0.000168038,0.409328839,0.000313228,127.9198211,-20.11313401,11.3199,242.744821,11.37230422,6333,4.20086,NaN
216190934,1627.809617,2.673462671,2.674971769,0.000101734,0.428288461,0.000291023,245.5655805,-50.97407275,10.0746,332.9969186,-0.84155228,6321,4.4319,NaN
396235258,1767.184999,2.676144241,2.676056593,5.56E-05,0.794847422,0.000235952,2.279560804,59.637558,9.14401,117.6004264,-2.795398139,6277,3.46324,NaN
421191260,1571.582588,2.699040884,2.676102904,0.009658682,0.453365502,0.000707245,182.1722454,-29.66299815,9.76692,291.9421262,32.29485672,6967,4.0822,NaN
146559015,1443.090584,1.849119301,2.678529567,0.038190361,0.54555972,0.005575235,77.520354,-23.670801,11.264,225.10651,-32.13501,NaN,NaN,NaN
233195058,1875.281811,2.675976631,2.67932039,5.52E-06,0.339958849,0.000698186,264.269583,67.11923,7.765,97.164375,32.033846,NaN,NaN,NaN
77044472,1358.780898,2.684683123,2.685678011,0.001256953,0.795968065,0.024304984,358.55768,-30.008963,15.807,16.646423,-77.123149,NaN,NaN,NaN
469863969,1767.34524,2.684498832,2.689745619,0.001853056,0.793161424,0.010198798,330.0473903,58.08361101,14.6224,101.8559756,2.400326273,3263,4.9805,NaN
237342298,1389.004903,2.692519625,2.692084416,4.04E-06,0.501602667,0.000305225,60.2370413,-51.12429233,11.7742,260.1509536,-47.15887693,6236,4.06073,NaN
219927211,1658.159821,2.695213301,2.693585684,0.00039106,0.665879814,0.004090742,298.3876868,-49.55229506,11.983,349.1959542,-30.10430815,6186,3.81157,NaN
310308203,1441.260555,2.690990603,2.694172276,7.30E-05,0.643802558,0.001281995,128.0843619,-65.84111818,9.9519,280.3803248,-15.11845002,6639,3.51112,NaN
80252615,1657.321319,2.6912367,2.694681371,3.40E-05,0.814206563,0.001510957,298.8239115,-44.01080288,8.0536,355.5585985,-29.52905085,6500,3.3657,NaN
257648522,1987.910576,2.694249507,2.694729395,6.92E-05,0.24123338,0.000454417,259.1630842,29.75056052,9.78482,52.49662514,32.46633393,5514,4.24785,NaN
151826930,1546.044754,2.692978882,2.695273642,2.99E-05,0.393290194,0.001890661,168.0553536,-37.5773031,8.7427,282.0342217,21.23538907,5202,4.55678,NaN
126944775,1326.898791,2.692012135,2.695895975,5.03E-06,0.407646683,0.003945679,318.5804928,-42.79865789,8.1073,358.4369244,-43.71469993,7383,3.81251,NaN
164557531,1686.962109,2.693004943,2.696300722,3.41E-07,0.405963205,0.002316808,283.7665042,47.81899664,10.5416,77.63001485,19.17389857,5754.74,3.5973,-0.229841
84342725,1819.400069,2.693736423,2.698669451,3.47E-05,0.888327564,0.001384809,61.95535856,62.33295198,6.6113,143.6704366,7.65758235,NaN,NaN,NaN
155479809,1819.564298,2.695943444,2.698898359,3.75E-05,0.378513663,0.000600883,68.47885877,40.91338989,9.7446,161.6689731,-4.655084198,7072,3.98491,NaN
43648757,1441.75554,2.696772578,2.698962816,1.29E-06,0.357882212,0.000623405,76.14554919,-9.224757433,11.3593,209.0610768,-27.90489546,6811,4.38997,NaN
323968843,1601.837454,2.695134874,2.699552097,2.45E-05,0.545301908,0.001006464,143.4724041,-80.94125577,5.2505,295.5742542,-21.04383808,NaN,NaN,NaN
14948284,1904.961712,2.694877892,2.703642337,9.93E-05,0.758853925,0.003026058,190.2823424,30.43712189,6.63163,156.6380092,85.99405389,7178,3.85853,NaN
428249301,1793.687464,2.700486892,2.703891692,9.79E-06,0.295811493,0.00228767,54.87391286,51.95314086,8.2208,147.3246714,-2.776239317,5507.09,NaN,0.242
233531814,1959.444585,2.702833413,2.704058154,1.98E-05,0.323953934,0.000556281,280.6240999,64.05159312,14.0431,94.04558033,25.16362722,4200,4.42195,NaN
14207118,1687.419806,2.702250325,2.704611004,9.54E-06,0.790151002,0.000944791,305.9625409,38.4928599,8.17764,76.88121753,0.600660261,6653,3.55491,NaN
165453878,1715.187346,2.704852095,2.707626097,9.07E-06,0.416043214,0.000802187,200.8407178,50.82676706,11.1653,110.7043375,65.53681487,5961.43,4.36137,-0.574
413376180,1574.679397,0.002135188,2.708842243,8.58E-05,0.489898283,0.002600882,176.7390429,-22.5630047,12.7492,283.9640576,37.92217146,4985,4.41618,NaN
288434140,1742.062257,2.709161314,2.710043012,1.09E-05,0.484276811,0.000288151,202.7876296,45.03939816,11.6538,101.624942,70.4101551,6683,4.12285,NaN
428735978,1792.753798,0.001046539,2.714536709,2.39E-07,0.598625757,0.003257511,7.733299103,73.6684403,10.2925,121.4660026,10.85508244,9057,3.53094,NaN
387107961,1654.923503,0.001064314,2.714602962,7.10E-06,0.323078367,0.003389211,283.9091306,-62.48065501,9.8914,333.3948939,-24.32578676,6395,3.76264,NaN
306651396,1493.537839,2.713007911,2.715006558,0.000463452,0.535210373,0.001643666,107.664932,-16.77789603,14.0768,230.0302893,-3.45373285,NaN,NaN,NaN
207693951,1628.240758,2.709905869,2.716441114,0.000416662,0.738386853,0.008385479,243.7078108,-55.54454525,12.2383,329.0026323,-3.329382223,3556,4.83236,NaN
322129367,1743.030186,2.77766037,2.719297681,4.37E-06,0.570606516,0.002781954,324.147161,70.62034444,10.6897,108.0671863,13.60831293,8837,3.54439,NaN
35743561,1413.585787,2.716868253,2.720631886,0.0001667,0.544270472,0.000899002,39.89670841,-0.262272557,11.4065,171.4385031,-52.63650358,7312,3.76684,NaN
445646082,1794.273816,2.724283041,2.725834881,0.000193519,0.65411044,0.00122166,36.49169902,56.10278108,7.8334,135.8887381,-4.372524274,11613,NaN,NaN
99391575,1819.180882,2.724742286,2.726266775,2.32E-05,0.334732761,0.000694139,88.71142998,69.72854912,11.8463,143.9697424,20.63239558,6443,3.86466,NaN
181463644,1522.313385,2.73016366,2.727367391,1.25E-05,0.794473094,0.030442026,131.2163615,-37.14725067,5.8997,258.2818754,3.530731348,NaN,NaN,NaN
98853987,1412.756119,2.710935163,2.728370736,4.95E-05,0.467269462,0.00385109,45.99980261,-17.73779495,8.0322,202.8571376,-58.07174495,6861,3.78839,NaN
98853990,1412.751834,2.736757416,2.728393405,2.73E-05,0.565279531,0.002198721,46.02136995,-17.76172163,10.5824,202.9139683,-58.06221384,5806,4.60715,-0.69
53963396,1960.684941,2.731356267,2.733618014,5.19E-05,0.43438223,0.000236466,18.34237306,60.7644162,10.708,125.6082874,-1.99331288,5583,3.7606,NaN
312865025,1844.805913,1.366283388,2.734979133,1.65E-05,0.621365068,0.003027186,126.4657786,77.21856915,9.4026,136.6964309,31.56942344,7103,3.54724,NaN
441804888,1685.184369,2.733918288,2.737502048,1.23E-06,0.335895374,0.003581819,265.8503498,72.61121242,11.2603,103.4860471,30.86048528,6276,3.82559,NaN
22590328,1846.363433,2.735166077,2.737619436,4.95E-05,0.240336979,0.000650038,107.670008,46.06217366,9.28272,171.3107145,22.34226563,6636,4.10642,NaN
21175869,1804.445629,2.728476399,2.738041047,0.001842054,0.900225841,0.002453845,36.56081895,28.73953075,9.9075,146.8675235,-29.68848559,5804,NaN,NaN
